,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,department,salary
3088,0.74,0.67,3,273,3,1,0,hr,low
4632,0.36,0.72,3,179,3,0,0,support,high
8065,0.66,0.36,3,256,6,0,0,support,medium
6601,0.96,0.95,5,189,2,0,0,technical,medium
10543,0.15,0.92,5,164,3,0,0,sales,medium
3445,0.73,0.73,4,194,2,0,0,sales,low
11426,0.77,0.98,3,286,6,0,0,management,high
9091,0.14,0.73,5,273,4,1,0,sales,low
14064,0.71,0.63,3,204,3,0,0,marketing,low
1076,0.09,0.79,6,276,4,0,0,sales,medium
5137,0.64,0.97,2,226,3,1,0,sales,medium
7419,0.77,0.57,4,238,3,0,0,sales,high
3226,0.6,0.62,3,135,2,0,0,sales,medium
13653,0.59,0.81,4,189,3,0,0,sales,medium
11432,0.91,0.82,4,238,2,0,0,management,low
9294,0.35,0.47,4,151,6,0,0,management,medium
240,0.1,0.87,7,289,4,0,0,sales,low
1867,0.44,0.48,2,158,3,0,0,technical,low
7406,0.92,0.84,3,164,2,0,0,accounting,medium
13234,0.79,0.82,4,220,3,0,0,sales,medium
3799,0.8,0.67,3,164,3,0,0,IT,high
1604,0.87,0.94,5,219,5,0,0,marketing,low
5944,0.45,0.6,2,98,3,0,0,product_mng,low
2449,0.91,0.7,3,132,4,0,0,sales,medium
914,0.89,0.87,5,275,6,0,0,marketing,low
7298,0.94,0.89,2,118,4,0,0,support,medium
4151,0.58,0.86,3,151,2,0,0,accounting,medium
13495,0.9,0.51,4,137,6,0,0,sales,medium
847,0.79,0.94,5,227,6,0,0,sales,medium
7694,0.72,0.76,3,261,4,0,0,IT,medium
1184,0.46,0.45,2,143,3,0,0,technical,low
7011,0.99,0.94,3,244,3,0,0,IT,high
7812,0.89,0.76,4,133,2,0,0,accounting,low
9804,0.71,0.95,4,249,3,0,0,hr,low
2084,0.63,0.59,5,224,3,0,0,sales,low
13629,0.75,0.99,2,237,5,1,0,product_mng,low
591,0.66,0.67,2,255,3,0,0,technical,low
8638,0.58,0.69,3,252,3,0,0,sales,low
14273,0.1,0.95,6,244,5,0,0,IT,medium
1716,0.1,0.9,6,301,5,0,0,technical,low
3035,0.34,0.82,6,197,5,1,0,technical,medium
10454,0.55,0.93,4,251,4,1,0,RandD,low
13566,0.98,0.58,4,133,3,0,0,sales,low
9079,0.61,0.51,3,207,3,0,0,RandD,medium
12692,0.84,0.86,5,268,5,0,0,marketing,medium
1150,0.43,0.46,2,129,3,0,0,marketing,low
6535,0.74,0.68,3,206,2,1,0,support,medium
14324,0.9,0.96,4,258,5,0,0,technical,medium
5665,0.5,0.52,4,178,3,0,0,sales,medium
13846,0.59,0.73,4,247,10,0,0,management,high
8730,0.72,0.87,4,154,2,1,0,accounting,medium
7471,0.42,0.77,3,270,3,0,0,product_mng,low
3700,0.58,0.8,3,181,4,0,0,technical,high
10268,0.67,0.68,4,254,3,0,0,technical,low
14011,0.67,0.91,2,245,2,1,1,sales,medium
1816,0.43,0.5,2,152,3,0,0,management,medium
8872,0.58,0.77,4,190,6,0,0,sales,high
10319,0.66,0.96,4,185,2,1,0,sales,medium
13102,0.8,0.55,4,178,2,1,0,support,low
5023,0.98,0.93,5,145,4,0,0,IT,low
7112,0.51,0.96,4,204,3,1,0,sales,medium
5083,0.78,0.77,3,149,4,1,0,support,medium
4815,0.92,0.56,4,170,3,0,0,marketing,medium
6021,0.56,0.63,4,271,2,1,0,product_mng,high
8500,1.0,0.68,3,132,2,0,0,sales,medium
5144,0.4,0.85,4,198,2,0,0,hr,low
10080,0.54,0.42,6,218,3,0,0,technical,medium
285,0.4,0.56,2,148,3,0,0,support,low
14429,0.43,0.53,2,131,3,0,0,IT,low
9740,0.73,0.82,4,205,4,0,0,technical,medium
5569,0.88,0.69,3,248,4,0,0,RandD,low
1994,0.43,0.54,2,156,3,0,0,sales,low
14911,0.72,0.84,4,256,5,0,0,technical,low
9205,0.92,0.57,3,191,3,0,0,support,low
9251,0.28,0.92,3,151,3,0,0,sales,low
14649,0.77,0.9,4,237,5,0,0,support,low
9093,0.9,0.97,3,141,3,0,0,sales,low
4543,0.76,0.52,2,229,3,0,1,technical,medium
7141,0.82,0.52,5,270,3,0,0,technical,medium
12340,0.09,0.89,7,308,5,0,0,hr,medium
5198,0.93,0.62,4,258,3,0,0,sales,medium
5036,0.83,0.83,3,186,3,1,1,marketing,medium
8327,0.48,0.64,4,146,2,0,0,marketing,low
7214,0.57,0.98,3,236,3,1,0,technical,medium
8118,0.49,0.7,4,168,3,0,0,accounting,medium
5032,0.83,0.87,3,230,3,0,1,RandD,medium
12657,0.43,0.55,2,130,3,0,0,support,high
7517,0.44,0.53,3,132,3,1,0,technical,low
5686,0.99,0.67,3,200,2,0,0,technical,low
1310,0.77,0.89,4,270,5,0,0,sales,medium
8047,0.96,0.94,5,235,3,0,0,hr,low
1246,0.43,0.49,2,155,3,0,0,sales,medium
2426,0.65,0.4,2,141,2,0,0,IT,low
5543,0.77,0.83,3,204,3,0,0,support,low
12954,0.61,0.73,3,252,3,0,0,technical,high
14047,0.17,0.55,4,194,3,0,0,product_mng,low
1500,0.11,0.83,6,253,4,0,0,support,low
5049,0.6,0.54,3,265,3,1,0,sales,medium
1503,0.4,0.46,2,155,3,0,0,support,medium
7173,1.0,0.61,5,264,3,0,0,RandD,medium
3148,0.99,0.61,3,167,3,0,0,sales,medium
8852,0.99,0.7,4,190,4,1,0,RandD,medium
12366,0.1,0.83,6,258,4,0,0,management,low
7920,0.5,0.65,5,285,6,0,0,management,high
12910,0.79,0.49,3,273,3,0,0,sales,medium
795,0.43,0.54,2,150,3,0,0,hr,low
12554,0.43,0.53,2,150,3,0,0,sales,low
11637,0.94,0.64,5,247,10,0,0,sales,medium
7973,0.97,0.63,5,163,3,0,0,technical,low
11438,0.16,0.98,3,232,5,0,0,sales,medium
13908,0.7,0.58,5,168,3,0,0,management,low
3657,0.78,0.91,3,238,2,0,0,RandD,high
13649,0.16,0.98,3,232,5,0,0,sales,medium
9108,0.52,0.67,4,182,3,0,0,sales,medium
2351,0.81,0.85,3,263,3,1,0,IT,low
11419,0.64,0.66,5,157,2,0,0,product_mng,low
12478,0.76,0.83,5,227,5,0,0,sales,low
12116,0.86,0.68,5,263,2,0,0,technical,medium
5116,0.85,0.79,3,243,2,0,1,technical,medium
2506,0.17,0.76,4,171,5,0,0,product_mng,low
11338,0.94,0.65,4,213,2,1,0,IT,low
3983,0.59,0.57,5,257,2,0,0,sales,low
8372,0.36,0.56,6,242,6,0,0,support,medium
11859,0.51,0.56,4,168,2,0,0,sales,low
1243,0.82,0.85,4,274,5,0,0,sales,low
1665,0.14,0.55,6,175,5,0,0,IT,medium
599,0.11,0.92,7,307,4,0,0,IT,low
9256,0.83,0.84,2,149,3,0,0,sales,low
6571,0.5,0.53,3,207,4,0,0,sales,low
8392,0.58,0.94,5,274,3,0,0,RandD,medium
6313,0.24,0.73,4,273,5,0,0,support,low
12637,0.43,0.52,2,147,3,0,0,sales,low
694,0.78,0.71,3,249,5,0,0,marketing,medium
6665,0.52,0.86,6,103,4,0,0,sales,low
11252,0.76,0.45,4,147,2,0,0,product_mng,medium
4426,0.88,0.66,4,133,2,0,0,RandD,medium
3916,0.25,0.97,3,158,3,0,0,sales,low
10903,0.8,0.62,5,190,4,1,0,IT,medium
13968,0.73,0.78,3,262,7,1,1,management,high
194,0.89,0.95,4,275,5,0,0,technical,medium
1102,0.43,0.47,2,130,3,0,0,technical,low
8842,0.9,0.64,3,163,3,0,0,IT,medium
1278,0.38,0.56,2,148,3,0,0,technical,medium
4276,0.7,0.84,4,184,3,0,0,sales,medium
10810,0.68,0.76,3,260,4,0,0,support,low
6403,0.68,0.7,5,270,3,0,0,product_mng,medium
11078,0.69,0.88,3,164,10,0,0,management,medium
2191,0.72,0.65,4,224,3,0,0,support,low
14152,0.58,1.0,4,220,10,0,0,marketing,medium
2509,0.58,0.75,4,186,2,0,0,product_mng,low
3661,0.78,0.79,5,233,3,1,0,RandD,high
12011,0.11,0.81,6,305,4,0,0,sales,low
9838,1.0,0.61,3,188,4,0,0,product_mng,low
10159,0.64,0.86,4,248,6,0,0,marketing,medium
8807,0.49,0.68,3,181,3,0,0,accounting,medium
8660,0.85,0.56,3,159,3,0,0,hr,medium
1213,0.38,0.55,2,134,3,0,0,IT,low
5345,0.83,0.85,4,201,2,1,0,support,low
8721,0.62,0.65,4,212,3,1,0,sales,medium
13326,0.13,0.97,4,162,6,0,0,sales,low
12474,0.87,1.0,5,242,5,0,0,sales,low
2499,0.13,0.67,3,181,4,0,0,technical,low
7217,0.41,0.48,3,155,2,1,0,technical,medium
12532,0.1,0.84,6,246,4,0,0,hr,medium
4272,0.54,0.81,5,261,6,0,0,RandD,medium
876,0.91,0.94,5,257,5,0,0,technical,low
3536,0.13,0.91,2,149,5,0,0,sales,medium
7647,0.34,0.55,3,136,2,1,0,sales,medium
1183,0.11,0.77,6,264,4,0,0,technical,low
10827,0.65,0.98,3,252,2,0,0,product_mng,high
12198,0.1,0.89,7,285,4,0,0,technical,low
10133,0.57,0.54,4,142,4,0,0,technical,medium
8143,0.96,0.51,5,152,3,0,0,support,medium
4530,0.52,0.97,3,185,2,0,0,sales,low
9892,0.5,0.91,4,148,2,0,0,technical,medium
9832,0.91,0.75,3,166,2,0,0,IT,low
14642,0.41,0.57,2,160,3,0,0,support,low
1992,0.15,0.63,7,229,3,0,0,marketing,low
8964,0.53,0.94,4,128,6,0,0,hr,medium
2854,0.74,0.5,5,131,3,0,0,accounting,low
2732,0.56,0.68,5,203,2,0,0,IT,low
14285,0.11,0.97,6,277,4,0,0,product_mng,medium
8286,0.99,0.87,4,162,4,0,0,technical,medium
11286,0.76,0.82,4,170,6,0,0,sales,medium
13394,0.82,0.91,5,271,2,0,1,RandD,medium
11319,0.78,0.77,3,244,2,0,0,technical,medium
385,0.75,0.9,5,256,5,0,0,support,low
2011,0.34,0.39,2,136,3,0,0,sales,medium
10230,0.5,0.85,5,249,3,1,0,accounting,medium
1064,0.47,0.81,4,133,3,0,0,RandD,low
5308,0.81,0.92,5,255,4,1,0,technical,low
12012,0.84,0.92,4,234,5,0,0,sales,low
4252,0.14,0.66,6,142,5,0,0,support,low
5214,0.57,0.53,5,216,2,1,0,sales,medium
443,0.81,0.98,5,245,5,0,0,IT,low
8239,0.97,0.88,5,173,3,0,0,RandD,low
10292,0.45,0.54,2,184,2,0,0,IT,low
12062,0.1,0.95,6,244,5,0,0,IT,medium
1326,0.1,0.77,6,272,4,0,0,accounting,low
14703,0.11,0.83,6,244,4,0,0,hr,medium
11258,0.76,0.77,4,169,10,0,0,management,medium
13168,0.82,0.53,3,147,3,1,0,technical,low
14735,0.75,0.99,5,221,5,0,0,product_mng,low
3579,0.71,0.36,4,278,4,1,0,product_mng,high
10187,0.93,0.57,3,141,2,0,0,technical,low
6182,0.64,0.52,3,240,3,0,0,marketing,medium
8828,0.93,0.53,5,204,2,0,0,support,medium
210,0.43,0.46,2,156,3,0,0,technical,low
5410,0.58,0.75,4,222,3,1,0,product_mng,low
992,0.45,0.57,2,151,3,0,0,accounting,low
1757,0.36,0.51,2,144,3,0,0,sales,low
10372,0.78,0.91,3,166,2,1,0,product_mng,low
657,0.43,0.55,2,130,3,0,0,support,high
10708,0.56,0.41,5,152,3,0,0,sales,medium
3551,0.66,0.68,3,258,3,0,0,technical,low
11786,0.81,0.8,5,132,2,1,0,management,high
10539,0.82,0.77,4,152,2,1,0,marketing,low
2414,0.74,0.74,3,156,3,0,0,support,medium
3224,0.48,0.94,3,162,3,1,0,sales,medium
1432,0.91,0.99,5,265,5,1,0,technical,medium
4280,0.82,0.92,5,252,3,0,0,management,medium
13811,0.95,0.75,4,151,3,0,0,product_mng,medium
12789,0.61,0.96,3,247,3,0,0,support,low
6093,0.7,0.68,4,143,5,0,0,IT,high
11744,0.48,0.89,4,145,3,0,0,sales,low
362,0.41,0.54,2,145,3,0,0,support,low
10362,0.44,0.63,3,193,3,0,0,technical,high
10043,0.55,0.79,3,254,3,1,0,technical,medium
4773,0.85,0.57,5,190,2,1,0,technical,medium
5397,0.62,0.79,3,274,3,0,0,support,medium
1056,0.45,0.56,2,143,3,0,0,product_mng,low
10215,0.65,0.71,4,186,2,0,0,IT,low
14436,0.9,0.97,4,258,5,0,0,accounting,low
3618,0.73,0.83,4,270,2,0,0,hr,high
10498,0.98,0.56,5,188,3,0,0,technical,low
5418,0.49,0.47,4,285,3,0,0,RandD,low
1812,0.4,0.53,2,127,3,0,0,support,low
10449,0.46,0.82,2,189,5,0,0,product_mng,low
14528,0.37,0.46,2,153,3,0,0,sales,low
6563,0.78,0.54,3,134,3,0,0,sales,medium
10077,0.72,0.7,3,163,3,1,0,sales,medium
10594,0.78,0.7,4,139,3,0,0,IT,low
14914,0.4,0.49,2,144,3,0,0,support,low
9880,0.51,0.5,4,246,3,0,0,hr,low
224,0.4,0.56,2,149,3,0,0,accounting,low
14912,0.11,0.8,6,304,4,0,0,technical,low
7346,0.36,0.69,3,98,2,0,0,sales,low
13709,0.56,0.66,4,264,3,0,0,sales,low
9362,0.56,0.49,3,208,3,0,0,support,low
1932,0.4,0.47,2,128,3,0,0,sales,medium
7438,0.52,0.7,4,219,3,0,0,hr,medium
11089,0.72,0.98,4,156,3,0,0,product_mng,medium
5822,0.71,0.53,6,203,3,0,0,sales,medium
5594,0.37,0.45,6,100,5,1,0,sales,medium
2837,0.72,0.68,5,266,4,0,0,sales,medium
6874,0.57,0.96,4,177,2,0,0,technical,low
11715,0.23,0.7,3,123,5,0,0,sales,medium
1688,0.41,0.48,2,155,3,0,0,marketing,low
689,0.87,1.0,4,228,5,0,0,support,medium
11341,0.77,0.91,4,239,3,1,0,product_mng,low
4702,0.77,0.61,4,178,2,1,0,support,high
5832,0.7,0.79,6,145,3,0,0,accounting,medium
13318,0.87,0.6,5,165,2,1,0,marketing,high
5320,0.53,0.59,4,265,2,0,0,support,medium
13019,0.27,0.48,4,185,2,0,0,support,low
11904,0.16,0.68,5,149,7,1,0,sales,medium
8917,0.59,0.82,3,162,2,0,0,IT,high
4565,0.57,0.9,3,144,2,0,0,IT,medium
9609,0.99,0.81,4,246,3,1,0,product_mng,low
12894,0.73,0.48,4,139,2,0,0,RandD,low
6145,0.86,0.85,3,254,3,0,0,technical,medium
12257,0.42,0.54,2,156,3,0,0,sales,medium
5146,0.75,0.53,4,251,3,0,0,hr,low
9789,0.92,0.91,3,202,2,0,0,sales,medium
10717,0.71,0.59,4,143,2,0,0,hr,medium
4401,0.6,0.72,4,267,4,0,0,support,low
8931,0.92,0.56,3,174,3,0,0,sales,medium
8547,0.7,0.57,5,247,3,0,0,RandD,low
10918,0.64,0.9,5,266,3,0,0,support,low
2151,0.79,0.99,3,194,4,0,0,sales,low
12507,0.39,0.54,2,158,3,0,0,support,low
14181,0.14,0.38,5,115,6,1,0,marketing,high
596,0.86,0.84,5,222,5,0,0,IT,low
9939,0.89,0.76,2,278,2,0,0,sales,medium
14312,0.36,0.52,2,147,3,0,0,sales,medium
5448,0.99,0.99,4,195,2,0,0,accounting,low
6900,0.79,0.74,4,222,2,0,0,accounting,medium
3532,0.58,0.61,4,210,3,0,0,sales,medium
5892,0.85,0.48,4,214,3,0,0,sales,medium
7093,0.94,0.69,3,164,2,0,0,IT,low
6817,0.26,0.45,5,187,2,0,0,sales,low
5769,0.49,0.86,5,235,5,0,0,technical,low
9621,0.46,0.4,3,145,2,0,0,support,medium
1004,0.09,0.8,6,247,4,0,0,sales,medium
4905,0.54,0.76,3,157,4,0,0,sales,low
13690,0.51,0.8,5,268,3,0,0,RandD,medium
9181,0.54,0.53,3,184,3,0,0,sales,low
14363,0.37,0.52,2,143,3,0,0,marketing,low
1252,0.42,0.5,2,155,3,0,0,hr,low
3132,0.5,0.73,3,148,3,0,0,accounting,low
6523,0.53,0.79,3,206,3,0,0,technical,medium
577,0.57,0.72,4,275,6,0,0,technical,medium
2831,0.49,0.96,3,140,3,0,0,marketing,medium
235,0.83,0.85,4,255,5,0,0,management,low
7159,0.64,0.66,5,266,3,0,0,technical,low
4302,0.66,1.0,5,145,2,0,0,sales,low
6806,0.51,0.46,3,176,3,0,0,sales,low
177,0.38,0.5,2,140,3,0,0,sales,medium
7961,0.9,0.62,5,225,2,0,0,sales,medium
10764,0.94,0.52,4,217,6,1,0,support,low
192,0.74,0.91,4,232,5,0,0,technical,medium
3459,0.63,0.62,5,212,6,0,0,sales,medium
6183,0.74,0.62,3,216,3,1,0,sales,low
12020,0.11,0.83,6,282,4,0,0,sales,low
3028,0.8,0.69,3,164,3,0,0,support,medium
11997,0.85,0.54,3,185,10,0,1,management,high
353,0.43,0.57,2,135,3,0,0,support,low
374,0.86,0.84,5,254,5,0,0,product_mng,medium
3332,0.72,0.68,4,238,3,0,0,support,low
6760,0.94,0.6,5,278,2,0,0,technical,low
9415,0.25,0.76,6,182,3,0,0,accounting,low
10536,0.61,0.88,5,134,4,0,0,technical,low
12124,0.46,0.49,2,138,3,0,0,support,low
4655,0.8,0.86,3,136,2,0,0,RandD,medium
10599,0.97,0.52,4,207,3,0,0,product_mng,low
10861,0.12,0.61,6,257,3,0,0,sales,medium
11243,0.49,0.57,3,192,3,0,0,technical,medium
12601,0.84,0.94,5,222,6,0,0,product_mng,low
4093,0.69,0.74,4,266,2,1,0,support,low
4588,0.94,0.89,3,230,3,1,0,marketing,high
32,0.4,0.51,2,145,3,0,0,hr,low
10989,0.17,0.55,6,240,6,0,0,RandD,low
13283,1.0,0.86,2,264,3,0,0,IT,medium
8779,0.82,0.73,3,148,4,0,0,sales,high
10587,0.75,0.83,3,146,3,0,0,support,medium
11505,0.65,0.89,4,204,8,1,0,support,low
7166,0.16,0.57,5,144,4,1,0,product_mng,low
9423,0.8,0.51,3,159,3,0,0,technical,low
2907,0.32,0.8,3,263,3,0,0,marketing,medium
7737,0.26,0.69,4,180,3,1,0,accounting,low
3732,0.29,0.43,3,162,4,0,0,IT,medium
13878,0.62,0.82,3,204,10,0,0,accounting,medium
7245,0.75,0.96,4,150,2,0,0,product_mng,low
11072,1.0,0.86,2,264,3,0,0,IT,medium
4177,0.45,0.88,5,268,3,1,0,support,medium
767,0.44,0.54,2,127,3,0,0,management,medium
11651,0.61,0.77,5,232,7,0,0,sales,medium
4836,0.5,0.84,3,156,4,0,0,accounting,low
14397,0.09,0.85,6,297,4,0,0,hr,medium
9901,0.92,0.82,5,252,3,0,0,support,medium
9250,0.96,0.95,4,265,2,0,0,sales,low
2123,0.84,0.89,4,187,2,1,0,IT,low
13037,0.87,0.48,4,264,3,0,0,IT,medium
7915,0.75,0.93,5,210,3,0,0,support,medium
4930,0.39,0.48,3,169,3,0,0,support,medium
9800,0.91,0.78,4,169,4,0,0,accounting,low
5205,0.83,0.78,3,165,3,1,0,sales,medium
14032,0.61,0.83,4,245,3,1,1,technical,low
7569,0.94,0.79,4,136,2,0,0,sales,medium
5173,0.8,0.87,4,220,2,0,0,IT,medium
4666,0.87,0.62,5,197,2,0,0,sales,low
4583,0.79,0.92,3,204,3,0,0,support,medium
11629,0.66,0.65,3,272,10,0,0,IT,medium
7600,0.73,0.99,4,152,4,0,0,technical,medium
3903,0.78,0.79,3,203,2,0,0,sales,low
10962,0.65,0.79,5,233,3,0,0,support,low
239,0.1,0.97,7,254,4,0,0,sales,low
9689,0.69,0.91,6,247,6,0,0,RandD,medium
7767,0.68,0.65,4,134,3,0,0,technical,medium
10718,0.96,0.49,5,137,3,0,0,hr,medium
2312,0.51,0.64,3,267,2,0,0,sales,low
9622,0.8,0.7,3,238,2,0,0,technical,medium
1315,0.11,0.81,6,260,4,0,0,sales,medium
12632,0.11,0.89,6,260,5,0,0,sales,low
3284,0.85,0.53,4,181,2,0,0,accounting,low
13155,0.62,0.51,4,193,3,0,0,accounting,high
7016,0.58,0.51,2,100,2,0,0,product_mng,low
10638,0.74,0.87,5,264,3,0,0,accounting,high
8013,0.86,0.53,4,155,3,0,0,marketing,high
7190,0.56,0.96,3,244,3,0,0,sales,medium
4891,0.95,0.78,3,204,2,1,0,marketing,medium
14930,0.11,0.89,6,268,4,0,0,IT,medium
13372,0.69,0.82,4,252,3,1,0,IT,medium
3082,0.38,0.81,5,128,3,1,0,accounting,low
9949,0.89,0.64,4,274,2,1,0,sales,low
13179,0.63,0.91,4,252,3,1,0,support,medium
4637,0.62,0.64,4,142,2,0,0,technical,low
7012,0.76,0.84,5,137,4,0,0,IT,high
5128,1.0,0.91,3,160,4,0,0,sales,medium
10537,0.84,0.66,3,114,6,1,0,management,low
8981,0.79,0.5,3,213,3,1,0,support,low
9921,0.23,0.74,5,120,4,0,0,accounting,high
6845,0.87,0.72,3,201,3,0,0,support,low
14841,0.1,0.9,7,286,4,0,0,sales,low
107,0.44,0.5,2,148,3,0,0,accounting,medium
12091,0.89,1.0,5,246,5,0,0,sales,low
8648,0.95,0.67,4,219,2,0,0,sales,medium
13590,0.64,0.38,5,122,4,0,0,sales,low
2412,0.67,0.5,4,173,2,1,0,support,high
1507,0.43,0.48,2,149,3,0,0,support,medium
10364,0.25,0.64,4,226,5,0,0,management,medium
1983,0.43,0.48,2,136,3,0,0,RandD,high
14356,0.41,0.46,2,151,3,0,0,product_mng,low
12819,0.96,0.51,4,225,3,0,0,marketing,medium
13957,0.67,0.49,3,247,10,0,0,sales,medium
14606,0.45,0.46,2,128,3,0,0,sales,low
12489,0.76,0.88,4,206,4,0,0,hr,medium
378,0.31,0.56,4,238,2,0,0,accounting,medium
10453,0.96,0.89,3,163,2,0,0,RandD,low
3129,0.99,0.67,5,153,2,0,0,RandD,low
9815,1.0,0.58,4,229,2,1,0,technical,medium
7850,0.97,0.88,4,139,2,0,0,product_mng,high
1042,0.81,0.94,5,233,6,0,0,support,medium
10968,0.63,0.91,4,252,3,1,0,support,medium
11276,0.81,0.62,3,240,6,0,1,sales,low
8860,0.86,0.61,4,221,2,0,0,marketing,medium
6331,0.75,0.49,2,173,3,1,0,RandD,low
9615,0.95,0.55,5,134,3,0,0,IT,medium
5295,0.73,0.66,3,244,3,0,0,accounting,low
3671,0.7,0.7,3,224,3,0,0,sales,low
11688,0.94,0.9,4,144,4,0,0,support,low
12218,0.43,0.53,2,131,3,0,0,IT,low
5739,0.91,0.87,3,199,3,0,0,sales,medium
9823,0.58,0.67,5,265,3,0,0,support,medium
3515,0.13,0.87,3,185,4,1,0,management,low
3508,0.66,0.57,3,161,2,1,0,RandD,medium
14393,0.89,0.99,5,257,5,0,0,accounting,medium
6367,0.44,0.44,3,126,2,0,0,hr,medium
6813,0.17,0.57,5,286,3,0,0,sales,low
11130,0.82,0.87,5,145,6,0,0,hr,medium
1876,0.11,0.8,6,304,4,0,0,technical,low
13206,0.67,0.49,3,224,3,0,0,IT,low
776,0.1,0.97,6,254,5,0,0,sales,medium
953,0.41,0.71,4,301,5,0,0,technical,low
13402,0.47,0.56,4,226,3,0,0,marketing,low
12964,0.6,0.86,6,247,6,0,0,product_mng,medium
8973,0.84,0.79,4,157,4,0,0,technical,low
9712,0.87,0.71,6,224,6,0,0,sales,high
5238,0.94,0.59,3,234,2,0,0,support,medium
6607,0.68,0.89,4,227,3,0,0,technical,medium
1909,0.14,0.75,4,277,5,1,0,sales,medium
4101,1.0,0.93,5,182,3,1,0,support,medium
3558,0.82,0.67,3,213,2,0,0,support,low
2510,0.76,0.5,3,258,3,0,0,IT,low
8328,0.75,0.84,4,195,3,0,0,marketing,low
9686,0.55,0.9,4,206,3,0,0,product_mng,medium
3895,0.84,0.76,5,172,5,1,0,technical,medium
11351,0.64,0.52,5,258,10,1,0,management,high
3369,0.69,0.53,3,135,2,0,0,sales,low
9396,0.47,0.39,6,215,5,0,0,sales,medium
5447,0.5,0.75,5,179,3,0,0,accounting,low
13801,0.82,0.65,5,178,7,1,0,sales,medium
6889,0.71,0.93,3,287,5,0,0,sales,medium
14843,0.11,0.89,6,260,5,0,0,sales,low
2060,0.7,0.53,4,178,2,0,0,marketing,medium
6161,0.69,0.53,4,156,3,0,0,support,low
2424,0.55,0.88,4,252,3,0,0,management,low
9616,0.81,0.65,3,195,2,0,0,IT,medium
12005,0.41,0.5,2,153,3,0,0,sales,low
3120,0.83,0.59,5,160,4,0,0,product_mng,low
1498,0.42,0.49,2,152,3,0,0,support,low
2745,0.58,0.98,5,218,3,0,0,RandD,low
12823,0.6,0.6,3,242,3,0,0,technical,medium
6141,0.85,0.6,5,178,2,0,0,technical,medium
6339,0.8,0.97,4,232,2,0,0,management,low
4875,0.7,0.6,4,158,3,0,0,product_mng,low
8806,0.31,1.0,4,177,5,0,0,accounting,medium
1853,0.36,0.51,2,130,3,0,0,sales,low
11638,0.91,0.61,4,135,10,0,0,accounting,medium
8936,0.98,0.5,3,198,3,0,0,marketing,medium
12378,0.31,0.56,4,238,2,0,0,accounting,medium
10771,0.97,0.74,4,209,2,0,0,sales,low
7204,0.59,0.97,3,258,2,0,0,accounting,low
9817,0.56,0.59,5,254,4,0,0,support,high
3713,0.98,0.77,5,223,2,1,0,support,medium
5578,0.47,0.55,2,156,2,0,0,management,medium
14728,0.09,0.86,7,309,4,0,0,technical,low
9608,0.56,0.99,4,270,2,0,0,product_mng,low
10248,0.94,0.57,3,166,4,0,0,sales,medium
4067,0.27,0.66,3,133,6,0,0,sales,low
3820,0.79,0.54,5,212,4,0,0,marketing,medium
1197,0.79,0.96,5,218,5,0,0,support,medium
14544,0.45,0.52,2,145,3,0,0,sales,medium
11652,0.74,0.67,5,216,3,0,0,sales,low
3538,0.54,0.72,3,148,4,0,0,accounting,medium
1212,0.75,0.83,5,262,5,0,0,product_mng,low
10735,0.86,0.64,3,245,4,0,0,support,high
14605,0.42,0.56,2,133,3,0,0,sales,low
4935,0.67,0.71,4,173,3,0,0,support,high
10515,0.49,0.52,4,267,2,0,0,technical,high
13911,0.7,0.88,3,159,2,0,0,IT,high
3516,0.87,0.98,4,173,3,0,0,marketing,low
9242,0.8,0.62,4,216,2,0,0,marketing,medium
14784,0.36,0.47,2,148,3,0,0,technical,medium
8250,0.72,0.68,5,162,5,0,0,marketing,low
7375,0.55,0.98,3,169,2,0,0,support,medium
12991,0.87,0.94,4,189,3,0,1,sales,medium
1484,0.44,0.56,2,142,3,0,0,hr,low
13295,0.93,0.94,4,233,6,0,0,IT,medium
9719,0.66,0.96,3,175,2,0,0,sales,low
3374,0.72,0.51,3,254,2,0,0,sales,low
12028,0.41,0.46,2,128,3,0,0,accounting,low
1396,0.2,0.7,6,281,5,0,0,sales,medium
3543,0.73,0.6,3,137,3,0,0,hr,medium
2709,0.67,0.73,3,203,2,0,0,technical,low
881,0.89,1.0,5,253,5,0,0,technical,medium
5232,0.32,0.4,6,162,5,0,0,technical,low
3762,0.2,0.95,5,169,5,0,0,sales,medium
1990,0.42,0.56,2,137,3,0,0,marketing,low
9641,0.61,0.83,5,269,5,1,0,sales,low
8218,0.19,0.85,6,210,4,0,0,support,medium
14601,0.78,1.0,4,253,5,0,0,marketing,low
8724,0.82,0.68,2,200,3,0,0,sales,medium
815,0.8,0.97,4,218,5,1,0,support,medium
7426,0.52,0.63,5,241,3,0,0,sales,low
14581,0.37,0.45,2,142,3,0,0,IT,low
14859,0.45,0.54,2,129,3,0,0,technical,medium
9209,0.84,0.46,5,118,3,0,0,support,low
435,0.41,0.47,2,135,3,0,0,support,low
8767,0.89,0.9,3,231,3,0,0,IT,medium
12568,0.44,0.51,2,134,3,0,0,hr,medium
5930,0.65,0.95,3,266,3,1,0,support,low
5366,0.89,0.93,4,245,4,0,0,sales,medium
13865,0.87,0.73,5,184,3,0,0,product_mng,low
7827,0.59,0.62,4,205,3,0,0,technical,medium
